"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250"
"45",144318,144333,117152,93201,109489,105602,174111,144043,195879,195843,195807,136545,143872,143692,196668,134163,93572,134164,196039,144083,196044,145565,143206,195826,195844,105775,98613,28397,136546,98613,136568,93419,143882,94369,195876,136592,196078,143892,94369,144333,178125,101069,196078,143481,143878,192167,195810,118144,196081,98613,94247,143714,95116,195846,196048,195822,143485,195876,195879,196058,195835,37041,98620,189460,27343,195822,171371,145516,143871,117523,195831,195823,95109,137124,190071,143203,120230,27343,196037,195822,93572,37038,195836,196037,195873,196030,28397,174112,196037,93419,196052,143882,144333,112284,195872,120228,195823,101956,195869,196043,144083,143692,195813,136593,195831,101069,192165,143210,101956,98602,85942,144330,93572,144327,38528,143870,37036,196035,144086,137124,196053,93775,118146,173843,93205,195818,13043,145594,85957,93577,143203,195870,118149,79946,87414,196052,105043,143485,182943,195841,195820,143870,143878,98619,144043,105775,47293,98613,189569,143877,195871,144331,196036,195831,174112,195870,79946,196046,195820,27265,134164,117176,143210,195809,93577,195830,93382,144325,135406,28398,93205,118063,196043,189569,196534,98615,192167,136591,143878,196091,97732,196042,93104,195786,196054,143474,37041,196039,136548,196043,136550,196049,196800,98614,39811,136569,195867,195819,93202,98611,196032,93203,118149,94243,37041,157208,195797,136545,95109,87410,195834,174111,144043,94247,196058,143872,195807,195827,196058,195821,192167,195850,93382,196041,196534,136589,195842,93775,37038,195852,92309,119513,196052,195835,105608,195872,196032,94240,93385,143873,143481,176503,196086,145594,117523,143877,120232,195809,136589,196049
"46",186804,143886,196668,144331,37041,144086,120372,120232,195850,196049,192168,109489,98614,143873,98618,28479,144321,94237,195831,94238,144129,95106,195812,196094,120298,196030,195821,196032,177589,143892,117176,195846,195840,98619,143875,196035,87414,143878,37037,196030,196079,136549,98616,141240,195278,87414,95109,118145,195844,118150,105602,196080,195869,182942,120366,195872,117176,28398,39811,118146,105602,94369,196052,195201,98615,196031,109489,13043,196032,37041,182943,28396,94541,143873,196036,37036,196085,195868,79946,195831,13043,98620,93573,78686,117524,144328,174111,94237,195869,105718,196049,189569,195826,195838,196087,173720,85957,195844,196057,93775,196049,143692,143206,87410,196057,144325,105608,195827,145594,134164,196052,195841,195843,174112,136594,145565,38528,196087,93573,117524,196049,37038,118149,98595,136593,101069,93202,195846,195835,195872,37038,105608,196047,93201,195809,195842,93573,136592,195201,37038,196033,196058,118144,196042,196036,143714,196031,196669,98618,196032,98612,195841,196048,157208,93104,195840,145516,94238,144328,196040,94236,190071,196049,136569,195865,120298,195810,195867,196085,173843,143878,195828,196035,194734,95106,196047,136591,144048,114113,136593,186804,195786,143873,143485,195843,195821,144330,93274,196080,195818,195879,182942,136568,135406,195843,195836,120298,28479,94541,192169,186804,157208,155584,136548,95077,195829,105718,157208,196042,118143,93382,196048,120231,143714,196047,196031,119513,118147,87414,114113,144048,196087,195805,118143,196083,196044,120232,93775,196088,196033,195839,98613,120230,136594,134299,196088,144043,136547,144083,171371,47293,27265,93572,80140,144325,95116,143204,93276,144128,195851
"47",195278,136409,143875,118063,143882,143875,195826,196036,98602,196086,145565,196081,120228,37040,192165,118143,144331,136591,195813,95106,195820,195829,27343,196051,195872,195281,144321,196087,118149,136545,195820,80140,87410,143206,196046,195828,195880,144048,196081,37037,196087,171371,143871,136590,93382,143877,118150,174112,105602,98620,134164,196051,94236,93202,195810,195874,195844,85560,196054,95116,196034,145593,145565,195836,174112,195817,92309,196668,47293,195824,93577,196039,98619,195817,118143,196034,196079,196668,143210,195837,196038,196043,144330,136548,118147,143876,143871,195278,196029,143206,195841,93201,95116,195612,195865,93104,144323,94243,94247,143204,143204,85453,196053,196039,195870,37041,196038,196029,195278,134163,192167,196044,98617,37041,195871,144322,85452,196040,143883,134164,196078,93419,101956,144320,118148,195835,196038,143876,157208,144083,134164,195876,192168,93201,195823,105775,92309,145503,171371,196083,195836,119513,195849,186804,195819,118148,143714,134299,85452,196800,195849,189569,196041,105608,94541,195878,136592,195828,195826,143196,85452,195809,120230,144318,93205,144083,195872,195813,144320,28398,141239,196041,118146,97732,85452,144330,118063,105043,195819,94238,135406,136545,186804,145565,144128,195809,143876,195843,144330,120372,95109,195811,95116,118149,196052,143196,37041,144321,118144,117149,105608,144043,182944,155373,136569,98595,79946,98595,120372,37038,195865,98611,144323,93203,101956,195281,134293,143196,137124,101956,120228,28479,93419,196044,98617,137124,136590,118148,98595,95077,144321,196059,143210,195875,196039,195812,196037,182944,118063,174112,136569,93205,120232,93203,136407,195819,196083,136568,195826,117149
"48",195823,196052,136569,195824,196047,143714,195830,196037,136407,105608,85957,196081,195844,196668,196668,195810,144129,176503,80140,195829,120228,195850,98620,196054,144086,85454,94238,144043,195826,143883,98618,95116,118148,37040,85957,195850,94236,144328,143474,112284,196059,189569,98602,195825,195872,195815,195831,195805,143481,79946,136547,143882,94236,144318,136550,196034,195866,136549,196029,196052,155584,145594,195846,144129,120298,196029,105608,196080,117176,95105,195849,196045,195880,79946,98614,192165,120372,93274,177589,195840,196041,195870,195832,196034,195851,196094,94369,85453,195868,196029,196059,109489,94369,117524,195821,38528,174112,145593,195868,120230,143210,143876,101956,194734,145503,47293,136589,195873,136594,144325,182942,141240,195831,94243,47280,136590,95077,195852,195879,143871,195836,98614,144048,94246,117149,196044,143882,195849,144325,195837,195808,196079,196052,136594,195832,192165,95077,195880,189569,196079,195875,143882,195820,196088,195829,134164,27265,94247,134516,195822,143883,196669,93572,141239,145565,135406,143692,144128,94369,136590,145503,117152,196080,98602,98611,196800,94246,196053,195873,196045,144323,195822,109489,195837,143892,195836,95077,93202,195612,143873,195824,196036,120230,136594,144322,189460,195844,145593,195842,118143,196081,143872,143206,119513,196668,195866,97732,136593,195818,94240,195836,196037,196079,196047,117149,195878,94247,93382,85957,196053,196669,144331,195807,93276,196800,98612,95116,38528,196039,85452,93205,143892,143877,195824,120230,195834,155373,85560,174111,195846,196032,195819,196047,120231,105775,196048,196091,28479,196051,94247,101069,195867,195876,196039,144333,136409,195797,195866,143871,28396
"49",105602,195874,93201,136568,195866,105718,196057,136549,196083,134299,37041,94369,196084,195851,174112,136569,93419,195868,195830,136546,195278,136593,143872,176503,134164,120228,118063,80140,196040,195786,85560,94237,195835,95077,196668,144043,13043,144327,155373,143892,196044,196029,118149,136589,144043,118143,155584,134516,98614,195807,195837,144323,189460,143892,195809,196041,143481,134293,87414,28398,95116,135406,196031,196040,178125,196085,145593,134164,143871,144048,93202,117176,85942,94369,195866,195834,39811,101069,196084,195844,39811,92309,98612,195816,196033,195278,195840,134293,195880,195830,105608,195839,195797,195839,118144,94240,174112,192168,141240,120232,98612,195843,94237,95077,98611,196044,27266,144333,93573,195840,195850,37037,196034,93274,178125,195810,95105,95077,93573,98616,145516,94240,196047,143210,196033,135406,39811,195852,157208,195846,196044,157208,195838,144320,93572,93104,136407,196053,194734,186804,195822,195812,136407,174111,144043,93203,136595,101069,143871,196036,136568,195828,93104,196080,196037,196058,117523,145565,195869,171371,92309,195817,120231,143877,101956,145593,196083,105602,143872,93572,196047,141239,195871,145594,13043,94236,120366,136593,192168,136569,195838,195869,195811,195873,105608,92309,136594,98611,95106,101956,117523,196049,98616,47280,196078,37040,144328,117524,136595,98619,189553,136592,144083,195822,195825,143870,196669,196054,195817,196043,196088,174111,192165,171371,85454,195872,196048,196042,93775,195817,105602,136595,98616,28396,98613,144322,145516,195840,195831,195849,94237,143210,144043,182944,196040,192165,196054,136594,85560,141240,196049,143203,136592,93385,47280,98602,195827,145565,93203,144318
"50",105608,195813,117152,136546,196086,196081,134299,144318,195851,195808,118148,195824,136545,98616,93202,98612,94369,98619,196054,196044,144330,37036,196058,155584,28398,195866,94247,196037,94236,196038,85560,195612,196046,196088,93274,143714,195809,196033,87410,195836,134299,120366,196081,136548,136595,196052,79946,92309,196078,134164,196049,95106,190071,195868,195871,105775,196088,85560,144327,85560,94369,145594,37036,92309,195827,196534,28396,144048,136589,93419,136407,195871,196085,120372,28479,195842,136592,196081,195819,195612,195868,136590,27265,143892,93274,195870,195865,136407,195831,144048,93573,195875,95077,177589,93205,195840,195846,195815,118063,145593,186804,143714,195880,118146,93577,143870,118148,95077,37038,195879,195810,143474,173720,195824,189460,196078,196669,118143,195865,144333,196084,196034,95109,196083,195842,105043,189566,93775,195871,196049,196045,196086,196035,143876,105602,195840,195812,94246,144129,144320,118148,143873,118150,144083,195878,195841,143204,98620,195869,143204,98615,195814,93419,144333,28398,93276,37036,28479,94541,105718,28397,37038,37037,195874,93201,144323,195850,143878,195812,117176,95109,196094,136546,144322,144129,93274,95105,195824,85942,143886,143882,98620,117149,196800,98617,120230,87414,78686,196043,195876,196057,196059,196080,93775,143873,143870,93419,145503,37038,192168,80140,93202,94369,117524,196094,195824,105775,95109,118063,135406,196036,195826,144328,98595,136546,195851,176503,37041,143886,195873,196032,189569,94247,136550,27343,101956,94236,189566,145594,98595,195850,195814,95106,196038,117152,144322,195843,94240,195823,195843,195809,143714,93419,174111,98618,94243,195829,144323,171371,93382
"51",155584,94237,195834,195834,195829,134293,196057,98595,195852,85942,95105,144048,98618,94237,94238,189569,196079,93419,195819,174111,192167,196040,144128,196042,195865,195851,85942,93577,195812,195821,94541,195827,195817,196800,37040,144086,143871,196037,37041,196039,196059,195612,93382,94243,143210,196078,195840,195840,105602,117149,143196,195825,117152,195797,144327,136594,196080,144083,173720,196035,28397,196040,95105,195820,195872,196031,85942,195805,144129,87414,195823,196079,196039,196053,94243,178125,94240,196085,143892,134299,27343,195813,196059,196052,143714,195278,195829,195822,196031,93201,101956,196038,87410,136592,141239,195836,143877,87414,145516,105718,196057,195814,85957,95077,195836,196086,136569,195874,195829,37036,195810,117176,98613,144320,195871,195838,195844,141240,119513,196039,101956,98602,195876,94236,196092,98613,85942,195879,195812,196800,136568,173843,195840,117523,28397,118145,94369,93104,195837,195871,136550,195872,143873,94243,145503,136592,93203,94247,143892,143870,196084,94541,118145,195829,176503,143875,136569,173843,195822,196086,114113,196086,143875,27266,195612,85452,144083,93382,195873,196091,98620,92309,144330,93104,94236,177589,136547,195879,79946,196059,95109,195814,195880,85560,196085,143892,195841,93385,94246,136593,136407,196088,195841,112284,143203,195866,192169,196087,196092,143210,195811,85560,196045,196669,196033,155373,196043,98613,196668,141240,135406,141240,195846,144325,119513,143892,93775,105775,196035,118146,155373,196058,196037,95109,195808,196080,143882,143877,93276,173843,93382,195281,196668,136549,28396,105608,176503,196042,97732,93775,192167,47293,144333,155584,101956,189569,174111,196092,195825,195839
"52",195818,196078,195831,105718,118143,120230,195843,141240,98619,192167,195814,118063,98618,94247,27266,143876,144129,109489,98615,47280,144321,94237,195871,196078,95105,28397,145594,196038,143204,93572,195843,136546,13043,109489,196032,182942,93577,195844,196084,105775,80140,27343,143474,141240,134299,118145,87410,120232,95106,143204,195836,196035,28398,196030,195811,134164,195809,195851,196049,87410,196045,196047,145593,195817,145503,136569,85942,177589,195281,143203,93276,143878,195805,195835,143481,196092,196043,117152,196034,144325,195823,143485,136546,95077,136592,93419,144325,195825,196043,37041,37037,145593,195868,143878,196083,118147,195612,93104,195827,94238,143876,195842,196086,196029,195875,196057,93276,144327,195871,98595,196081,28397,196800,195865,195823,195840,144320,195872,196047,195842,85957,37038,195850,195865,196034,196059,87414,27343,157208,27343,98618,195814,120230,136569,94246,37037,196087,117523,196668,182942,196031,192165,136593,98616,143877,196049,79946,195849,196041,196052,155584,37038,119513,143875,143870,195812,144323,141240,95105,176503,195842,120230,143892,182943,195849,195839,136590,195870,38528,196049,195841,141239,98616,195808,93202,98619,98615,155373,195797,195821,195846,195842,98602,195828,195810,155373,144129,143882,195201,192169,143883,196041,196078,196080,196078,144331,98612,143875,93104,196058,119513,143872,136547,37041,192169,196094,186804,196094,195835,196049,119513,98618,196052,120230,196086,195828,143206,120230,13043,195846,93573,120232,195612,196029,196086,47293,195810,95077,98619,144320,195808,195813,120298,78686,195809,196030,195807,118147,118063,195808,85957,196085,27343,145593,143872,196088,196053,195814,196043,195869
"53",196036,78686,195869,144328,105718,195825,143883,145503,196052,37036,192169,195839,195809,196094,196037,196032,136594,27343,195201,195866,186804,182942,196081,136592,196036,195281,196079,195844,143204,196040,117176,196039,143871,195851,143886,189569,136589,120372,95106,94541,93573,117149,182943,143474,143474,195811,85452,195866,93419,118150,195797,196092,173843,196042,136409,120230,196038,28479,98617,93573,195612,195852,94240,196041,143206,173720,136569,98619,143882,196800,136545,136589,98614,134164,195870,196083,39811,109489,171371,98611,79946,98595,144083,136407,196534,196044,196534,195835,196058,192168,195829,196051,98616,195807,195852,186804,143203,136407,143203,195869,195808,144086,27265,195834,28396,196029,87414,195872,136592,195812,194734,143872,95109,118150,134293,98619,144086,196038,143872,195821,136595,196086,47293,196668,195825,144330,195843,85560,117523,87414,93276,92309,195812,98595,195841,93572,39811,143876,192167,196079,78686,192169,98617,144327,195810,196054,195281,141239,196040,143714,120231,195805,196042,189553,105718,98611,134516,119513,144083,143871,195827,120231,136569,192167,118149,196058,195870,136568,196041,196668,195825,186804,196045,118147,196053,143883,182944,28398,47293,87410,119513,196029,195842,171371,98615,37036,136549,93573,144128,177589,143714,195832,143203,143875,27266,141239,174112,143873,195850,143883,47293,144043,118149,117524,117149,195873,195810,136594,141239,136595,145503,112284,195827,196032,195278,120298,105608,196078,118063,196084,145565,114113,144331,94243,143886,136548,195808,196088,120298,145593,195822,114113,94238,195825,98615,94236,120230,195852,196087,195810,176503,196048,144129,196045,118143,195831,195850,195823,136548,196059
"54",98614,195818,119513,144128,195201,47293,195830,120230,195807,196054,101956,93385,117523,94237,195819,135406,196534,196031,196029,196034,195876,94237,143196,195878,94240,195281,95106,136568,195838,195827,143714,98616,196044,195835,120231,118148,136590,98618,195812,93775,141239,182943,94238,195836,196091,196039,195822,136409,176503,195876,143886,196092,196045,196042,195278,143878,195832,93104,195831,119513,145594,109489,120366,196038,196041,195201,98602,144331,85453,97732,144083,136569,143871,144333,118143,189569,186804,195817,112284,196079,93573,195867,118146,189569,136591,195817,196668,120372,137124,98614,98611,196079,195850,196534,155584,144333,196086,141239,195868,195851,195821,195851,143874,155584,182943,182944,143883,105043,98614,109489,196040,196032,118147,37040,85453,136545,195867,195817,145593,118149,196036,134516,143485,195836,195837,196094,195852,195867,136591,94237,143872,118063,47280,144321,87414,196029,117176,195866,87410,195871,105602,93205,136590,195841,196054,186804,143877,195831,145516,143872,196042,105775,195836,78686,37036,143874,109489,195873,196033,143204,143883,144327,120228,93201,93775,177589,196035,101956,144129,136594,182942,195867,93274,134163,98617,195815,118150,136591,87410,27343,144325,93382,136595,87414,117176,195809,117523,195817,144083,136592,174111,144043,195869,105775,195875,94237,117524,196030,118148,144328,37036,144320,145503,195797,143876,195797,196048,195810,195807,195805,195869,143875,98613,144325,94247,195840,178125,87410,143481,195201,27265,196044,98612,196044,13043,195837,196046,143714,117149,117523,144048,134299,173843,195822,195805,171371,196042,143204,144128,85454,196669,195834,28398,85453,196088,93577,97732,195825,120366,85560
"55",93385,143474,177589,93203,174112,177589,47280,189460,37041,196094,195612,143877,196081,195809,144327,195811,195879,143204,93274,143204,120232,136594,93274,109489,136568,105718,195837,195823,195817,28396,98619,195810,85452,144083,144322,94243,195874,195828,195868,171371,195841,95116,195874,177589,118150,134164,195201,92309,195835,105608,28396,144333,93205,93572,196085,196053,143872,195878,195805,145516,145593,93202,94243,143474,195825,98620,195869,144330,136568,144333,143196,196039,136591,92309,195816,195807,101956,47293,118145,195809,195840,117523,195825,195873,105602,196083,196058,117524,97732,196079,195842,196051,37041,186804,196036,27343,136548,98595,93274,136589,195870,196084,136550,136569,186804,196079,136568,182942,98617,117149,114113,143875,195841,135406,195878,196038,117176,195831,98611,37041,98620,37041,196042,93382,39811,196035,143874,28398,94236,196042,136549,195805,195829,144043,195849,192169,196080,94247,145516,196040,182943,157208,136569,118149,144331,143474,194734,118145,195851,98602,143874,37041,98616,93104,195201,196029,98611,95106,98595,195817,143870,117152,143871,134164,144330,118063,27343,143874,195849,109489,143878,143874,94236,144322,192168,196048,98612,195820,176503,98616,196038,195842,195816,85560,145516,118147,27343,195868,195842,136409,195846,195809,143485,195879,143714,196048,195865,98613,79946,195849,195868,195201,98612,143876,195814,195849,98614,145593,93202,120366,134163,98611,118148,47293,144321,118143,136595,144325,196033,195612,85560,136593,195809,98615,144048,196033,195201,192165,98617,95077,196034,143714,196053,94237,117149,194734,195868,196083,120231,27266,195810,196037,195815,155373,189566,195865,144083,192165,143870,195814
"56",28397,195839,196086,174112,134516,135406,144129,47280,196041,195843,117152,95116,80140,120372,136593,136592,196036,120228,192167,27343,195278,143210,27265,95116,94246,134299,195813,195817,195878,196032,195835,195816,145594,144333,195822,195797,195805,196669,196029,93202,195816,182942,195842,192169,144320,144322,196668,92309,95109,195880,143871,98611,195835,189460,105775,93205,93201,144083,93276,37038,196036,196043,144328,195832,28396,195810,94246,93419,105718,112284,196045,28397,85453,27265,145516,195866,182944,136589,195828,47280,143871,136407,143474,93573,120372,143872,143204,196045,105775,196092,195812,136591,195866,28479,134293,195840,85560,195786,136594,136549,47280,143196,85942,196036,173720,144328,98611,95077,196094,98616,143485,195836,196091,134516,94236,195786,85454,195822,118146,117152,101069,78686,195797,93205,136590,196043,196669,119513,195878,195816,143474,98616,37037,195849,27265,176503,136546,196037,195865,196088,98620,93104,47280,37041,119513,112284,143210,95109,195807,143481,118143,195823,195823,94243,120372,195879,98618,195874,118150,195834,118147,173843,13043,27266,195871,144129,28479,143196,136593,196534,134299,196094,118146,93577,136589,144320,136550,195871,173843,97732,195839,94369,177589,195818,196086,195805,174111,195825,134164,144327,195832,94541,196038,196084,134516,80140,195840,189460,143873,144043,93274,94247,27343,143874,195865,143210,93385,195844,196037,118148,196045,136591,98618,93572,173843,195829,157208,196037,192169,37037,196079,28479,190071,173720,120230,196036,118148,136548,93274,143878,196049,195839,95116,173843,136592,143485,196084,195837,196085,196081,196078,144328,195874,137124,98613,136568,195844,134293,196052,93274
"57",196040,94369,195826,195839,177589,47280,101069,195844,195816,195871,196035,196668,195278,134164,94247,195815,196052,195813,93202,98611,196031,101956,195866,120231,101069,144331,136590,136592,47280,196669,85942,192169,144321,85560,144322,196047,143204,98616,95116,195831,143210,98619,136545,143714,196037,195612,196085,120231,136549,117523,143870,38528,196039,94369,195612,196037,85452,144321,141239,155373,118148,195866,196030,105608,136550,98617,143485,120228,144048,195841,117152,196088,145594,195805,28479,39811,195829,136547,196032,105718,143210,157208,144327,194734,192168,144086,195808,196092,120228,186804,195849,37040,98616,112284,93274,143871,94238,120232,195851,13043,195850,196058,141240,195821,94247,93775,143203,93201,136545,134293,196800,134299,144331,134164,182942,195867,145503,144327,195872,192168,120231,192167,144043,136592,195823,171371,143204,143485,135406,85454,37037,117524,39811,195866,195834,143876,136549,120298,195813,195834,196035,196085,136547,98602,117176,136548,98616,97732,136590,195876,37040,195815,195875,144086,134293,143874,195278,144330,78686,136546,105608,196030,39811,143714,143210,195834,196800,195821,195836,144327,196094,37038,98611,144321,196081,195872,182942,196038,37036,136591,195878,195811,98611,195846,155373,143877,190071,143474,95105,196057,134293,174112,196045,136589,143692,105608,195871,93419,196669,196048,195878,196079,189569,196052,195880,174112,157208,195814,97732,27343,136589,136546,47280,136568,195868,93205,195820,143882,195869,196057,105718,144318,195823,155584,196040,196047,195786,28479,144323,195832,143882,195832,117524,196088,118144,182944,195842,37037,196087,195281,85560,195808,120228,196044,143196,195871,195871,28398,157208,196036
"58",196034,196037,195818,143876,196668,196046,143210,143204,117524,118148,196051,144327,87414,195880,196031,37038,93385,95106,143886,28479,143874,144129,120232,195827,144318,173720,195812,93385,195201,143892,37037,105608,137124,47280,143877,143883,144320,80140,196047,98612,195837,93104,189553,136589,27343,120366,28396,143876,144333,112284,144333,144129,174111,101956,195807,136546,136591,134293,196084,144318,144327,195834,112284,195813,195878,196029,195872,37036,136407,196029,195875,196534,39811,143485,171371,143872,144330,118150,117523,195816,195822,98595,135406,93104,120232,182942,195879,195840,120231,136589,195849,143870,195838,134164,136545,196048,28398,195826,192165,94369,144318,143196,136568,177589,47293,136546,195828,136568,195786,120231,93572,174111,87414,196091,195841,144048,39811,118147,78686,195816,79946,28398,143206,95077,136593,195835,93202,80140,192165,98619,27266,144086,98614,195808,195835,195834,196039,174111,196030,196040,196047,94541,134293,105043,27266,195846,196669,93201,195842,196031,196669,98615,195201,144333,189460,93201,28398,143870,109489,143876,192165,196040,195846,143877,176503,134164,144323,134163,192169,195871,27266,195813,143877,196081,196668,143877,93775,145594,143206,196046,196051,93205,143875,196039,93775,105608,143883,195823,85454,176503,144320,189460,195879,196045,94238,136545,195834,85942,195834,118146,196043,93205,87410,195824,196036,93203,195872,195874,117149,195840,98602,97732,195868,136568,196051,37036,196029,95106,190071,143876,135406,195835,94247,195824,143204,195822,94237,195834,182944,85560,195844,144322,93205,177589,47280,196031,195818,93203,47293,135406,196051,136589,136549,143882,118149,189569,119513,95105,93577,144327
"59",143873,95077,196037,134516,196039,194734,94236,136545,13043,144325,93577,135406,144333,117176,196039,143485,118147,189566,47280,47293,136547,141240,195842,196092,98613,143203,195818,196029,134293,118146,171371,118145,144330,195844,97732,192165,98613,196045,145503,189460,37041,28397,195814,195867,195827,136545,195878,145565,28396,195201,195829,195842,118144,118148,145516,195868,98612,93203,143873,143892,143474,195836,144321,196088,196046,118143,28398,177589,195821,141239,195834,118144,195837,195786,195840,119513,195829,195865,196059,143871,118063,85957,195880,47280,196085,93385,195872,136547,195808,195846,27265,182942,173843,195805,195838,195201,196029,195865,144083,196059,195839,182944,98618,194734,195826,195821,47293,195811,196086,94369,98614,195843,47280,136548,136592,37041,144327,176503,38528,143878,195841,192165,136547,95109,196052,145516,195819,196084,182943,144128,28398,195824,143210,136592,137124,196084,118149,196039,118145,98617,195839,85452,143474,196042,136591,98614,143878,195841,196083,196085,196059,196034,196045,136591,136548,94236,143883,196085,195830,93572,137124,196086,196049,28397,93419,117524,195786,144083,144318,195809,136593,136548,196081,93573,195879,144322,93201,196047,196094,155373,195849,195824,143877,196091,196087,144318,101956,136409,195850,144328,195840,144083,195875,144328,155373,196052,143892,196035,196046,95077,195832,37040,47293,195852,195827,93203,196081,195834,177589,195874,85454,195849,196049,144333,118150,195850,93385,143714,120366,195840,143203,144325,93205,177589,196054,145565,105043,92309,196043,28396,120366,38528,143474,196091,195852,144322,136407,98620,195871,93274,196031,119513,195812,134164,192169,189566,135406,196087,101956,143870
"60",120230,136546,143481,196079,98616,144328,93577,93385,195834,136590,195809,196036,195807,143883,28396,195872,143474,93385,143871,98617,94541,136594,105718,195813,120228,94541,192165,94237,120231,120372,195816,196045,196088,79946,134163,195852,87410,120366,93382,145516,144086,195839,118143,195837,136409,196053,92309,196668,120366,95077,195823,144330,101956,93276,195808,98618,157208,195831,95105,144325,93202,195834,120230,78686,136591,196088,101069,118149,196040,120231,144318,143878,93203,196668,143875,196031,144323,195867,120298,186804,93274,134299,143870,195836,119513,94237,144083,144325,195871,143877,93202,136547,195839,196040,95106,93276,144328,195844,105043,143883,144333,195826,87414,195827,195880,98615,195876,94247,120372,196035,98614,195809,95116,47293,195865,37038,196084,28398,136592,195831,37036,196047,85453,28479,196048,195872,93385,195201,93276,85453,195844,196041,143714,87410,178125,196036,87414,93419,95106,195876,94236,105775,134516,145516,120230,189460,174111,196088,94247,195834,143872,192165,94247,144327,145503,182942,143892,119513,95077,195846,136545,196045,195820,196800,93572,195817,37038,105602,144318,195825,136593,93201,134293,195880,93775,136546,144318,118146,195836,141240,95109,195842,192168,87410,143882,98617,195874,195820,196084,143206,145565,93104,37041,195814,85957,155584,196080,95077,195813,98602,95109,105602,95109,143886,28479,155584,80140,195869,143203,137124,194734,195824,196088,136569,155373,196091,195819,47280,196078,196088,195843,144333,196091,189569,93203,114113,143872,189566,95109,196036,136407,196046,93382,143878,143875,143203,195822,37037,120366,118148,136550,114113,195810,195868,94541,37040,144129,27343,196052,195817
"61",195824,27265,195797,195878,118063,93205,196041,85453,196092,134293,143882,117523,120372,95116,143714,144086,195812,195831,195850,195818,94369,195818,195821,144048,195281,196039,196084,195815,195612,98613,144083,195871,109489,105608,137124,145503,195831,195826,145594,143204,196043,196046,39811,120366,136594,196058,143886,196048,94237,195872,143204,109489,93572,118150,120232,136569,196045,85454,85453,192168,196054,195815,195807,98613,195870,195812,98616,93775,195808,93274,136595,117523,196085,194734,13043,118143,118146,118143,195837,174112,136549,143874,39811,196668,98616,79946,93573,143474,195874,178125,195821,196083,196088,196037,195824,196085,117152,37040,192168,114113,136547,177589,94238,105043,134516,145594,98617,37036,135406,136592,98618,143892,195840,174111,93274,195819,192168,141240,143714,196038,195876,95116,93276,196049,144323,98616,37038,87410,182943,196052,136548,195820,195844,196800,195814,134299,134516,195875,94246,144086,195868,195865,85452,196031,143872,94246,120366,143882,98613,93382,93202,144129,195822,196080,195201,143474,190071,105608,144331,196053,94541,95106,27343,87410,93202,85453,98617,85453,136569,98602,196037,192167,143203,28397,93577,196037,196081,105608,173843,195820,143878,143692,93104,196036,144320,157208,134516,196040,141239,196057,39811,195818,80140,93775,37041,144318,196034,195876,144048,195846,195876,195840,182943,118149,145503,195878,98620,195811,117524,144083,195829,195842,95106,195836,98612,143886,143206,195869,144048,136548,196043,195201,195844,98612,120230,195878,195822,195812,171371,196044,196059,85454,136409,105602,98619,120232,85453,136592,173720,195828,196052,195829,98613,195805,189460,95077,93104,182942,118146,195839
