"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250"
"45",184677,171378,176315,27160,93036,86279,185594,116452,189532,189314,171378,190567,22661,27160,86280,184673,68053,86276,189400,80220,181611,185748,189402,190556,27952,174666,178865,180787,178198,119437,178128,184600,177544,187928,178478,185750,28854,184600,85489,85565,177008,178053,190568,185595,80712,86299,185749,189782,187938,85490,185594,80219,176919,178105,174666,184665,176292,189781,184599,178109,85490,79588,85557,189507,184663,85506,178870,98601,185750,189507,86276,174666,174666,185604,185597,87004,38064,119437,184677,176315,84714,185595,184669,177587,178200,189500,84824,189532,184667,135700,92909,178053,144682,184668,86275,68053,80216,180868,189400,178806,184672,189504,86285,196928,180878,190567,189400,116452,131112,190556,178743,85494,189504,124277,144271,184663,189502,176358,174622,77197,196930,189504,179482,149692,86278,87004,188978,86276,195279,77197,184667,174736,93027,189781,86275,176923,28065,84836,80064,178806,180878,175566,185606,176830,86356,175554,80223,86284,184662,176308,189571,86484,177587,176357,171378,184677,78694,176291,178105,177585,184673,176315,177585,185601,196929,80826,185745,187938,85561,38065,185750,189782,179622,185748,93030,86257,178740,119783,189506,176331,184667,189315,178105,176309,185595,86302,93030,189402,185747,179335,185746,135698,184663,184672,116452,98601,196931,184662,178523,80712,184599,185748,189401,189402,80826,85506,184663,176307,79588,144682,181611,178742,86285,176504,176309,184667,174422,180461,28855,86302,86300,189503,80220,186803,184599,86280,177587,177585,179482,180880,180677,189505,80826,178105,185605,28854,176307,185746,176357,79588,120215,115685,196928,86286,120215,185599,86286,80223,178870,144271
"46",176315,176357,189500,184672,175565,114631,171025,86303,190330,185597,189401,86298,178127,80826,185748,171378,184665,178274,185746,144272,184662,178274,86278,176291,185745,178744,189782,185606,115685,180462,184677,175566,27160,144682,189125,176501,79588,149692,178478,180807,177587,185748,185598,185603,175556,178883,190567,174392,80220,180677,178109,178803,85494,177585,180782,178866,185594,189402,178830,184660,178866,119783,120215,178127,86356,179653,115685,190331,181609,176313,34816,93033,189122,181803,92323,92907,190330,174666,174666,185750,176923,185750,181090,178883,190556,196819,93027,178523,120215,189314,189532,176916,189503,93536,189316,86279,174626,93033,178053,124277,178830,185601,180461,131112,176308,176315,120215,178743,144272,196929,189500,84836,84914,149692,180462,85505,184676,185747,93026,189504,184670,85483,189331,93026,86258,98601,184669,80220,85512,178882,86276,196928,68053,190330,38065,86299,187752,184600,174454,178803,174736,93536,93035,187752,189400,180868,178694,185598,176307,189122,184672,178830,171025,190061,176309,178128,86282,84836,176357,178734,174734,93536,193000,181090,92323,175554,178867,77197,178883,190565,131112,120215,174717,189315,181803,189316,149692,179622,178879,171379,185749,174734,180807,149622,79588,86300,184669,178743,184599,79588,178866,190565,195280,178743,86280,179590,37202,196931,181090,178202,189532,185602,174454,189781,178127,144682,149620,85494,189495,184676,93030,179482,190565,185595,184667,184667,86297,178879,171337,185598,174454,179622,178879,178734,176339,88618,176357,178113,174736,185746,136494,114631,86278,184663,80064,178740,178113,28855,178805,85483,184669,86296,93035,189507,22661,175565,22661,93027,185605,176309
"47",196931,180878,85948,185601,135700,190567,176308,176291,189782,189499,85561,86297,171379,135698,80220,149622,68054,86298,196819,175565,176339,189316,81115,178740,193000,185745,189571,180677,185604,85506,189507,80220,174454,180878,93030,77197,171379,189503,86279,149620,180787,84824,189503,178053,171337,184665,135698,190565,180347,34816,179335,85948,85489,171379,171378,184665,189782,189504,184677,37202,85489,79588,178740,176830,171378,180878,85489,189495,85564,34816,185596,184663,189125,193000,86286,178866,195280,176501,190568,185605,84914,93025,196930,195280,178869,184668,114631,178202,136494,116452,190556,186803,86299,185750,176339,189781,176308,188979,180787,85484,171384,98601,85565,85494,176331,178523,184673,135700,144272,184663,178805,189400,80712,180461,195279,178198,85565,184663,176923,177544,185595,177585,189402,184660,178694,85505,190735,188676,180347,175556,178127,27160,28854,171384,181520,176357,86278,179622,86299,86299,171379,93034,184599,93033,186803,180461,184672,180462,178865,38064,149620,119437,188978,196931,115686,178742,178806,190331,93030,175565,89607,176339,189500,179482,190334,92909,174622,86282,185603,189401,184669,176291,184677,116452,190331,189505,190568,86303,86284,184664,180868,178883,27160,175566,178202,176923,185596,176504,189507,85565,195280,92323,176919,22661,174626,185597,80216,93027,171379,85488,189782,196928,174422,176357,178105,92491,77197,187939,86278,176292,175566,38065,185748,189781,187938,80826,80572,195279,120215,196551,85490,185750,28854,86279,86297,38065,185605,188978,86279,185601,178879,86302,93027,175565,171378,190331,89607,189507,79811,176307,176310,79588,80225,93025,176923,174666,176501,188676,28854,92323
"48",178740,115685,184662,189506,184665,189401,187928,189505,178870,178742,190334,185594,189125,195279,176310,185601,184670,176830,85483,176923,86303,178865,187752,85494,187928,185749,185603,178743,171355,79811,189506,177606,184669,179482,176501,177585,85494,86278,189781,38064,68053,193000,80826,180807,190045,189401,184664,175566,178734,79588,37202,93033,86301,177606,174736,92491,174717,189500,180878,185594,22661,176315,177585,190568,176923,178870,171378,85489,176358,174666,189401,92323,178113,86300,86279,179482,88618,189571,86356,86299,190045,38065,189505,93033,179482,176309,34816,185746,87004,80572,93207,189315,185750,190567,144271,189505,177606,176919,93026,85557,190567,176830,119783,85483,80220,178743,196929,176923,189122,189400,34816,119437,86278,93030,189314,195279,185750,27160,185598,80216,180461,171384,171354,85489,171354,184673,176311,185600,185749,80712,178109,84914,184660,178478,190330,85565,189571,178883,177008,196929,189571,184663,180782,176307,179482,184676,185595,177585,178883,187752,178883,85557,185750,190331,184665,184674,185605,93026,93030,195279,186803,177606,84824,84914,188676,187752,149692,88618,84714,184672,92907,119437,178105,79811,189495,93016,178127,184673,179335,179653,86284,187928,178478,176830,85488,86276,174422,184677,176311,189506,85488,184599,178128,178200,178201,184663,93034,176501,189316,84824,85484,38064,190565,178694,85564,189499,177544,28854,114631,177606,37202,86297,114631,135698,171376,86346,92491,178742,178743,185748,185750,185750,190330,184600,176310,190061,174422,184599,184667,144272,93027,85505,86296,179590,189501,189503,86286,178883,189503,180880,178109,190567,119437,196551,93016,179590,180878,180347,77197,178805
"49",175565,179653,28855,196819,185603,185747,171378,135698,179622,178742,178805,176292,93536,28854,187928,189501,98601,86257,149692,181803,185594,86302,185599,144682,196929,181803,176307,171378,176311,185606,178200,179653,80216,85506,114631,185748,93035,81115,189400,185594,181609,180878,86302,174626,193000,93536,190556,144682,178742,181803,120215,174422,85565,85564,174422,28855,184674,185749,92491,86303,181803,184676,177585,189400,184663,189500,171377,149622,80572,178128,85505,85490,178865,114631,93026,180462,93035,175554,186803,86257,80712,34816,181609,179622,86275,171378,184663,190565,174454,144272,176916,179590,188979,84836,184600,178202,180878,93016,171377,144272,189505,187939,189782,178200,187928,174626,184600,131112,185605,180787,190735,184663,177606,179072,184670,187752,124277,185604,86302,68053,93034,85506,135698,179072,189506,189499,178803,175331,85557,185749,180807,178742,85565,176357,86280,185601,176292,184669,187938,85494,178830,27952,181611,124277,86278,184674,144682,177008,190565,180462,189501,196931,93026,86275,37202,181803,184660,178128,171379,176308,80064,28855,178198,86346,184676,189501,80064,181803,171379,176331,80220,116452,189331,85490,79811,180461,171355,189331,175566,188978,184665,79588,195279,177587,184675,171354,178870,178742,93016,184662,86285,189571,22661,196930,86276,174454,181520,85948,196931,176310,86301,189781,176358,84836,177606,80064,28854,80216,171376,190330,190565,175556,178109,185595,178113,171379,86282,86484,195280,171355,116452,93036,189505,149692,184668,80712,92909,178830,189505,175566,86258,189782,34816,178105,190567,188676,176358,180462,86275,178870,178105,187928,93027,22661,86302,28065,93036,189401,189125,85488
"50",184664,98601,171354,176830,184676,174622,86286,85490,86278,84824,171376,93035,135698,189532,185602,186803,185746,187752,190334,188676,184668,176339,184660,174734,189315,115685,28065,179335,27160,176292,195279,79588,171378,189532,185596,189507,176501,178523,178109,86282,180347,176310,86302,136494,178694,185596,179622,190330,174422,184676,179590,185747,196930,171384,80225,93036,178806,80712,88618,190735,92323,184677,185606,175565,85483,184670,184665,187939,185605,185602,190567,174392,187752,79588,189532,190565,93034,144272,92909,178201,136494,77197,174454,78694,176504,85505,85512,144272,178865,175566,184674,85512,178806,177585,185602,189502,190330,184673,176308,114631,196819,176923,184670,180807,178740,38064,86284,195280,178805,189316,189781,185601,184664,185597,184677,189314,86275,189504,185602,185596,80826,189315,177585,190331,190556,171337,85505,85557,180880,188978,176311,79588,180878,37202,175554,87004,175556,181520,176313,181803,185606,89607,175554,86484,184664,85948,184669,174734,176291,184668,179335,98601,177008,178743,85557,184672,174454,84824,87004,195280,188979,184674,27160,86301,190565,186803,185747,189503,184674,86297,93030,178740,187939,178202,189315,185594,80216,178478,86300,185606,178882,176339,171025,80712,27952,84914,176308,196819,86297,189400,189331,93034,176339,189504,171384,185603,171337,86303,184665,195280,37202,175556,189496,185750,189331,175554,86300,178274,93026,80712,184672,176291,180462,144271,178869,185601,27952,176331,185749,135698,174717,189496,189504,174734,174422,190567,190568,185745,186803,189501,144271,85557,185602,86276,86346,81115,184660,188979,185603,176309,144271,34816,181803,189401,86356,190330,180677,190567,86296,190735
"51",180782,180880,176339,80219,179590,181611,189316,174626,179072,180462,85494,180868,180461,149620,178830,196929,175554,174454,180880,196928,178274,85484,196931,178109,179590,185598,114631,119437,176291,178053,86285,193000,189502,185596,184660,178883,174422,176292,174734,178803,176310,184662,184669,115685,86282,79588,189402,184660,189315,189402,190045,86299,93536,174422,178478,184665,98601,85561,86286,184673,80572,188676,185596,28855,190568,81115,86303,184670,80219,190556,80223,189400,178200,189499,185606,174736,178740,189499,184669,93025,184662,184672,185747,119437,28855,85557,185750,84914,180782,189571,179622,184676,86278,178127,178867,196551,193000,189400,185601,149620,176331,179590,86286,178805,190556,189331,178127,189781,180878,176501,85512,93207,184600,85565,184668,144271,178805,89607,176292,86484,178274,189503,184664,184667,86286,115685,188676,178523,28854,171355,190331,190556,176310,86280,85488,184673,131112,189496,68053,171354,190330,86257,86298,189495,178201,68054,28855,185745,189501,190061,181090,190556,185598,184666,86257,86302,188978,171354,178743,27160,179622,196929,189501,184670,189401,171354,180878,189315,184663,189781,178803,131112,184677,144682,171355,176313,189506,189506,185599,187752,176308,176916,185596,185598,81115,178867,184660,38064,171025,184661,181520,86303,189496,189331,185749,184663,178805,181611,149692,180461,186803,184670,176916,176310,178201,184667,185606,27952,176309,185746,196931,89607,178830,189400,174454,114631,80572,86285,38065,144682,119783,171354,178127,190556,84914,85484,80223,28065,178883,80219,187928,185605,120215,80712,176923,178113,115686,187938,85565,176504,93016,184666,175556,85490,93034,86276,190567,184676,93207,86275
"52",86303,184660,180347,178806,79811,179590,185594,178128,181611,85948,180677,85557,86356,116452,93016,80064,38064,190735,171384,178866,189571,85506,189782,184667,86484,81115,189400,185745,80219,93536,176501,180878,115685,84824,86346,176291,80220,189532,190331,178869,189496,196551,184675,184670,189496,184666,179335,149622,180880,86356,195279,184677,184666,180787,189122,185601,185606,177008,176504,174392,181090,174392,184672,176310,184666,171025,189400,185603,188978,77197,37202,181520,85490,185747,185600,178744,85565,184663,93035,185602,176309,185600,189507,189506,189505,80216,174666,178127,86356,115686,176313,189402,190045,190334,185598,176315,185604,189507,171355,184670,86303,79588,149692,176292,86484,80225,184666,135698,181611,181520,181520,189315,178734,178734,175554,177585,86279,189401,86299,178740,86298,87004,131112,176291,27952,184665,86300,185601,180787,171384,177587,78694,184664,171025,178113,190568,174454,189507,185594,185598,175554,80220,174454,180782,144271,86300,176358,92909,185603,176331,80220,196819,86284,178740,86286,180878,196551,176331,89607,178128,184676,93536,176307,85557,178202,178105,149692,188978,86286,187938,178806,185595,22661,189400,176830,171025,180787,88618,144272,179072,149622,178274,80219,176308,178478,185606,178803,176308,177585,86298,185599,87004,86356,84836,171384,189501,190567,176501,187928,85564,179653,80219,80572,178743,184600,189402,93026,171355,115685,180878,180677,178866,184664,34816,178202,86286,175331,85489,135698,180878,175565,178743,86279,195279,171025,171378,178105,144682,85506,178734,185600,180462,184599,177587,86282,176291,179653,176309,184669,178744,80225,178830,178274,190568,178803,175554,185597,84836,85512,180868
"53",185604,185747,189503,181611,176504,177008,179622,93027,80064,84914,184675,184667,175565,80223,92323,135700,178478,79811,185597,185745,185602,86280,92323,68054,86346,171025,85561,79588,181803,135698,86285,85483,86282,86282,184668,77197,185597,86285,190330,185599,178869,178883,80216,86300,176313,190061,184666,86300,184600,171025,86484,85565,177587,184667,179482,93030,190735,178883,81115,180880,180677,175566,184667,185599,86282,93026,175554,179622,185597,176309,189122,86302,38064,85557,185597,187928,178866,85483,178127,180868,119437,176916,178805,93026,86280,180677,86299,37202,86275,189571,189500,175566,85948,181611,93030,38065,196819,80572,86303,38064,176315,196930,178202,93207,180787,149692,119783,176331,135698,187752,80826,80216,174454,119437,185749,184667,179335,175556,190568,86275,136494,176307,189781,178740,93536,86298,86296,176292,27160,185602,85505,85565,38065,86297,28854,196931,184662,181520,196819,179653,175554,79811,171025,185606,85557,185597,93207,178803,176923,93026,185601,80826,178109,174392,85494,180461,196819,81115,180461,185596,178113,189504,181609,149692,185604,184676,196931,171379,189506,98601,93030,189125,189502,84824,190061,196930,178806,185603,181090,187939,171355,180782,149620,88618,92907,185601,185746,187928,93207,144271,178202,80712,180461,84914,184673,176919,177587,185602,185597,136494,189496,178200,185601,89607,178869,80216,98601,185749,178869,175565,179622,178744,119437,86298,185747,176291,178830,179653,92909,178803,178113,196930,178198,119437,171025,176309,178830,119783,176358,193000,149692,176830,85484,178882,176358,174422,178128,85512,185599,181609,86299,171376,178109,184600,176830,178806,171379,184677,187928,180461
"54",27160,185605,171377,190567,178200,176501,93030,86297,178867,178865,181520,178105,86303,171337,135700,93027,178127,93207,176291,178478,178744,119783,80219,92491,93027,176311,184662,119783,178879,180782,185602,185600,188676,37202,93036,27160,189507,178805,187939,189532,171376,171354,86300,184663,93034,179653,178803,176307,86258,185605,93025,37202,184677,135700,178742,88618,190556,178109,174666,189122,80572,189781,176309,190565,86302,185596,85565,174622,38065,86279,185595,189401,188979,80219,171376,176315,184676,184675,179653,185594,189125,136494,144271,174626,93025,171337,178128,189314,178806,184664,93034,184662,178202,175566,175331,93033,171378,196551,189502,171337,193000,185601,27952,177585,190735,179482,195279,171337,28065,93026,38064,124277,181090,178201,185599,171377,174666,86275,185597,190565,86296,185747,190735,195279,176311,189314,189532,181090,186803,38064,171376,180461,86484,180868,190330,86298,120215,178523,171384,184666,144271,93207,86286,81115,176357,185602,178734,79588,171354,86282,189501,92491,180880,177008,189781,86286,93036,175556,28854,180787,178869,176923,178105,178879,93030,189781,190061,86298,176358,178830,185598,185596,144682,185748,179622,184677,185597,86296,179072,178870,85484,196551,178113,181803,85505,80826,184673,93034,189401,174666,190061,180461,93207,180461,86278,86257,189402,86299,92909,184670,80712,178805,178742,184663,187939,119783,184660,179590,80223,93025,171025,189122,86356,178870,190568,120215,184668,135700,184660,85557,178870,171377,86300,196819,178803,116452,185594,189316,178867,176308,185747,119437,178109,189500,85948,84824,178200,185598,185596,119783,174422,184665,196931,181609,176339,174454,184665,86279,179072,85561
"55",196930,189571,174717,93030,190567,116452,171378,86299,80216,184664,85557,79811,86300,185596,184600,179072,80826,184660,131112,181611,178805,176504,119783,184668,175554,196929,190556,86356,181090,174736,174734,178803,181520,86284,135700,176331,131112,185599,195279,178883,86301,189315,178740,92907,187928,86286,189782,178742,174717,190330,185595,85564,180807,184674,144682,115685,174666,189331,93033,34816,92909,119437,174666,84714,190061,180782,80220,184662,178523,92323,86297,174622,86302,84714,114631,85948,176292,85948,196928,136494,178200,185599,84914,185747,85489,27952,176923,178869,185605,189500,188978,149622,178867,84824,189504,80712,176292,86284,189495,178109,116452,119437,184663,86297,86258,178127,171355,190567,189504,144682,189122,79588,186803,184600,179335,114631,184674,84824,190567,178830,38065,171378,176311,185745,34816,189314,185604,80225,80064,184600,185745,171379,28855,171377,190330,184670,144682,120215,171376,178740,180462,175554,178803,178523,124277,86301,68053,174666,178274,195280,171384,185746,181090,93030,174666,92909,171025,184660,184599,176357,68054,149622,86301,195279,85506,135700,185598,149622,86275,131112,184667,178128,196551,176310,178478,179482,189331,80712,189496,190567,176358,184665,178806,181803,190334,178113,174736,93207,119783,120215,175554,85489,178200,80225,190735,178109,93036,176830,34816,77197,174392,179072,185747,178200,189506,189506,187938,84914,175565,178274,185748,180347,84824,78694,187928,187928,184669,93030,178109,86284,184665,179072,177544,80826,174422,185598,85564,85489,171354,196929,171384,85948,178806,85948,184670,189500,190330,189331,124277,178740,92907,178734,178105,178105,93034,80572,176292,124277,171378,136494
"56",28065,93033,187939,184664,176501,135700,176313,179590,178866,93027,85494,86300,184668,178113,80225,179072,190061,120215,144272,28855,190331,178883,189500,86297,92909,185604,185606,176291,149620,189503,189500,179482,189501,85494,144272,193000,176291,186803,180807,115685,86284,178105,176310,131112,178128,85948,28855,189500,34816,98601,190556,189503,189506,77197,34816,184666,180880,86278,68053,114631,80220,34816,185606,185594,174622,185746,86346,79811,181520,144682,28855,176501,178202,176309,87004,176358,189506,177544,180880,86280,180807,193000,189502,184600,193000,180868,187939,185746,174666,185603,176358,86346,79811,87004,190045,178202,178803,28065,93035,176309,87004,179622,185747,85557,190045,93207,80219,174392,189316,189571,184665,85512,85512,177587,178867,176313,189571,85489,178883,177587,185598,86282,178274,179590,190556,189496,184673,68053,184677,178128,179590,176291,85557,196928,92323,85564,190567,174422,84836,135700,190568,189781,93036,176292,28854,92907,184668,178201,86346,86346,185601,177587,178743,176311,176923,184667,85494,124277,34816,177544,178198,176310,85565,178740,184599,79811,93035,180878,175556,178805,178866,86280,185749,135698,185745,176923,176916,189314,93036,68053,86278,80220,79811,93025,190556,98601,85506,179590,86279,180787,115685,93207,174626,84836,185603,176830,196819,176291,85564,178523,144271,149692,187752,92909,80216,178734,184677,93536,171376,178830,189495,86257,179482,98601,178200,80826,176339,184674,185749,180807,136494,120215,189314,93027,136494,175565,184674,174422,93536,189782,149622,85561,178879,196930,85505,184663,119783,92491,177587,187752,178867,184670,178869,149622,196931,189499,22661,78694,87004,178883
"57",189122,87004,190735,190735,114631,85490,179590,185605,178523,180462,174626,85489,85483,86275,175566,178201,187752,86282,189314,180782,187939,86296,196931,196930,178109,28855,28855,178870,80572,80220,176308,178743,185747,171379,176339,80216,178830,185606,196931,184664,178734,184675,176313,86298,171355,85494,78694,178201,178109,187938,185749,180462,27952,171355,28065,175565,196928,85490,178883,93034,189505,178865,28855,175556,93036,93016,80219,180461,178806,185595,184675,178127,178694,189401,93034,93035,193000,186803,85512,189502,34816,86301,86484,144271,171355,179072,176358,178053,174717,184663,84914,93536,180807,86257,86302,176308,176291,184599,184661,196928,85489,189507,176919,180807,81115,176309,116452,180462,120215,177008,180782,189314,87004,149622,92491,189495,80225,178201,189532,189402,68053,85483,178870,184673,174622,178128,178740,181609,85557,178743,179622,84836,84836,180787,178053,171376,178743,178113,179335,171384,189499,119437,189571,85488,178865,178865,81115,190061,86257,189505,185748,178869,176357,190735,178803,187938,196819,189782,176315,86356,174734,80225,180347,171337,86356,187752,180868,185604,93036,185748,171378,86286,181520,184674,181609,85483,189125,189501,178867,93036,180878,178805,86284,184672,86302,181609,178200,176308,92323,176310,124277,176292,86300,178742,190735,190330,185747,189506,176357,86346,179653,178053,184668,190334,196928,189506,189501,190565,176315,176916,149622,178805,178201,80826,78694,93034,190330,174666,92323,93207,86257,178053,176311,178869,85512,86346,190568,174626,86285,196819,185750,175566,189401,86258,180880,27160,80064,176291,171025,22661,190735,22661,85565,180462,178109,171377,86298,184599,187939,176292
"58",178740,178198,86276,136494,190334,149692,93036,176292,190061,81115,178105,86298,176311,187938,176313,177008,88618,84714,80216,174736,189504,86299,93025,93033,185604,98601,176310,181520,86303,180782,179482,190334,124277,187928,86257,86276,86299,119437,86298,178274,174736,184662,188978,85483,68053,176358,185750,184664,176315,174422,176357,28065,185595,86279,177008,184675,178201,171025,93025,179482,115686,149692,178830,85489,86279,174734,196929,85489,86299,178805,196931,124277,178806,149620,80225,171378,174717,187928,86301,184668,189402,176339,189402,175566,116452,85512,185597,80572,86484,171376,184663,171384,93034,193000,176292,189496,180461,187938,180878,80572,179622,22661,189331,85564,176313,176357,184668,179335,178109,80219,68053,189402,176339,179653,89607,84914,178740,174422,195280,86296,176331,93034,185602,180807,185749,68054,178744,185596,144272,80826,86302,179335,176358,190045,178105,92909,88618,196928,176830,189496,80712,85512,93026,195279,189503,86276,93030,174454,180461,92907,178867,189402,86296,196929,77197,176919,188979,85488,175565,193000,178113,184662,176501,184665,181520,190045,135698,114631,175565,185605,115685,189503,179590,179482,171378,186803,185600,196929,178201,185598,195279,184672,175566,178867,175565,184670,178803,171378,176916,185594,80216,80826,178803,187928,176292,171355,175556,86296,178274,177606,176501,178478,187939,175566,85483,176504,85561,187938,184677,176331,185598,184676,149620,131112,181611,86303,78694,174422,185595,92909,175556,178740,144682,80572,28065,190556,184665,175565,187938,93036,135700,184662,86296,176308,189125,93016,176357,177587,171378,195279,184663,189496,181803,184599,177585,93027,176358,189122,176313,178867
"59",181520,85561,85561,189331,190568,184662,185600,188979,189502,171025,176308,181090,178744,187752,176339,86346,189496,178740,189125,174666,77197,86301,87004,93034,28855,184677,184675,178053,89607,196930,174622,190735,178202,188676,174734,178742,187939,189501,184677,176923,86299,176311,86282,196551,174717,85506,115686,176311,180807,185746,181520,184677,38064,176923,186803,178867,196928,189571,196930,179622,86278,180880,87004,188979,178865,184663,178127,86276,171377,84836,149620,178734,187938,86300,92491,184668,189504,144682,178865,85483,93026,98601,178127,184665,38064,86356,81115,178127,86286,178113,92907,190565,185596,171379,93016,195279,149620,189400,86296,115685,190330,189782,185595,179622,85561,85488,28855,176339,85494,93034,86296,185606,80220,92491,196930,85488,190045,98601,176311,185602,184674,186803,149622,184666,184674,92323,174626,180677,188978,85564,119437,93026,38065,85490,189505,196551,176501,189532,176357,115686,184674,181803,86286,93027,119437,86284,190556,190565,179335,86301,93027,185748,86285,174626,178274,80572,174736,178742,179653,178523,178109,178742,189400,38064,176923,189782,115686,185749,189125,171378,189506,174622,86258,184660,115686,185599,177008,144272,178478,85494,93025,171379,85484,178694,86302,180677,85561,86285,86303,178882,180347,178866,176309,184673,178870,179653,178694,85948,86301,180878,180462,184661,85506,80572,178523,38064,86275,178740,22661,178803,185597,195280,189782,86280,179622,185597,185598,78694,185750,189500,124277,86300,178743,190735,28855,93016,189402,179590,86284,178128,190331,181609,189495,176331,93207,181609,38064,177606,86346,78694,86346,93036,177544,178806,179622,84714,178870,189504,80225,180807
"60",93030,184663,178113,131112,181609,185745,184675,195280,85484,196930,86300,189502,195280,86280,86346,178869,144272,68053,175331,189402,86484,114631,190334,115685,93025,195279,184669,86258,22661,176331,179622,189316,185595,179482,184663,85506,184676,80712,189400,178109,188978,93033,86282,93025,185594,86300,176358,188676,86346,34816,171337,176331,80219,92907,189781,85948,178201,80220,190568,189495,86286,68053,184665,176916,185748,86280,93026,178109,114631,181520,124277,184664,175556,86356,178882,189506,178523,178523,180347,177544,85948,93207,184666,176315,178805,85505,175566,179482,189400,180868,144272,185745,187939,86356,177008,86301,85505,174666,181803,185594,174736,184674,190334,185745,81115,86296,85506,178869,171379,189125,115685,184676,38064,185746,176923,92909,184676,178202,175554,185597,92323,189504,185603,80223,176331,185748,93026,187938,171377,93034,185594,177544,174734,180347,176339,178742,178113,189401,181609,189314,185599,186803,85948,176292,177544,181609,174626,185746,176919,86286,184664,86286,189400,177585,85506,178128,195280,175554,189501,86299,189505,184675,189331,85512,80223,178869,189125,177606,79588,185597,98601,179335,180880,189571,185605,180462,149692,180461,92491,188978,178740,86278,178198,87004,86286,171377,176307,86356,184664,184669,93026,185746,174454,178127,179653,184676,28854,80712,180868,93016,86346,184600,85483,171376,85489,87004,85505,171025,178201,181803,174622,196929,80826,190331,85557,180868,149622,176292,189496,98601,178743,185748,181803,174717,176504,85564,180461,177544,178869,178127,189401,86300,84836,79811,189499,176291,80572,85483,85505,179653,176504,178743,185746,178744,189571,179482,171337,176919,92323,78694
"61",176501,178734,190061,28854,177585,181611,85494,86346,86286,144271,185604,174454,187752,171379,38065,22661,185602,85490,178882,178478,85506,144271,175566,171377,195279,180878,144271,184668,176830,180807,27160,185748,189782,77197,79811,178201,189499,92907,184674,80064,184662,86356,86284,189507,171377,176504,185605,116452,181609,180677,179335,80572,184673,88618,184666,86284,187928,119783,86279,178883,136494,85505,180347,86285,177544,177587,188978,171337,190061,184599,80826,176313,185750,80064,189316,119437,180677,190331,93033,85561,38064,178128,174392,177606,119437,189400,185597,34816,189122,185594,185749,179590,178865,189122,68053,178053,186803,28854,187938,85564,124277,177008,85561,171376,84824,187939,131112,174666,184599,188676,80220,178866,86299,184670,175556,189507,185602,189782,34816,86346,93207,84824,174422,86300,175331,184667,177544,178109,131112,177587,176291,184599,28854,171377,80064,184665,176313,189532,178523,184665,93207,80223,184672,86297,92909,89607,171376,93026,178201,189501,86301,144682,131112,86284,86296,184668,87004,174392,189505,179072,80064,195279,178053,86296,86300,189782,184673,80826,174622,180868,190330,175556,175566,195280,93027,190061,189496,178803,85565,178053,184668,116452,190334,178744,181611,184664,190061,171377,144271,178869,189503,189505,176308,175554,84824,176292,77197,85564,85948,184668,184674,92323,181090,189571,185749,174422,189331,187928,189781,185598,86297,68054,93016,22661,196928,28855,185748,189495,86258,92909,124277,180880,184677,80712,189571,184668,185599,184663,176504,80216,93035,86302,180878,180880,93025,189125,86484,190331,178109,178274,135698,84714,79588,184673,68053,124277,93025,178053,190045,171354
