"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250"
"45",106361,194382,97409,186975,177025,48685,101161,92481,85943,105525,196846,175580,97414,134302,101163,144343,101063,110023,105829,88997,189562,88989,99237,136648,88969,105830,197001,181056,196848,36274,98907,190131,97417,88068,101162,105241,101962,136648,101159,88995,196848,197000,190131,99374,99368,88049,88965,134292,95324,97440,194383,192618,143462,92809,57944,102284,144368,101064,99431,192672,101962,99363,136481,88960,105297,143467,105295,99412,99453,88964,192618,194548,88066,145499,99412,101875,196861,99468,175574,196846,48685,96327,192618,106359,143379,107353,105829,88959,137641,80838,106361,88974,88960,181056,171026,99548,97415,55757,182564,99421,136487,95079,136647,105523,192618,99415,98907,93693,159741,143450,144122,99426,172169,79970,105293,194548,92481,88959,106668,145499,88951,99425,106350,97847,106538,101157,159736,92888,99457,105293,182566,93024,194380,189565,88951,159735,177602,102284,97428,88970,106349,96327,175586,79970,151894,179589,196545,92310,49853,194079,106361,143463,175574,49855,95088,88978,106504,85939,106351,105296,159737,92888,88966,106483,144343,88994,96328,49855,106351,99414,101061,57944,196999,143449,172168,115162,99418,94651,97693,136487,20679,88999,105525,106351,34402,175586,189497,105523,136647,137641,106358,97853,105604,55756,102284,185744,136890,88984,63538,92312,196736,99414,88959,101828,130792,88970,186975,144122,190131,88950,143499,96875,196999,159734,106353,92312,101169,101962,93156,99365,88961,99422,99425,88993,101873,194382,144344,88049,137641,177602,48695,143452,101161,99453,96329,106538,97414,95088,196712,97695,93693,63945,105524,93024,145501,192672,88973,92310,34402,196712
"46",93024,88997,99751,99425,151894,101877,93024,99420,97415,88954,115162,144122,105768,101162,116354,105529,106352,196848,109490,88956,99454,99456,88973,105239,136643,144319,99552,187940,168395,80060,192672,86829,105293,48659,105296,97414,99552,36274,99453,99453,95112,175586,181058,94651,99423,99423,159737,168395,145501,175586,134304,97733,96875,99431,105829,88966,99374,99548,88970,101163,36274,106359,95090,168395,118056,99553,99422,105829,95089,97411,89002,88963,97411,99423,92481,109710,93024,92807,99431,101163,20679,97417,194381,55756,101162,136481,72140,97410,144344,104812,159740,102284,144341,143449,96328,105529,143195,144341,105238,86828,88969,101962,149547,96328,48695,197000,72141,138084,194383,136487,99436,106357,143379,195243,179589,99468,123839,48659,106361,101167,196737,194382,196844,99423,72140,99454,192672,88974,99542,105294,99420,101166,105238,189497,105829,159736,181057,101060,105828,88049,189562,97851,105241,99416,92809,196846,95089,195613,85940,192672,103539,175580,88995,137641,195613,110023,123839,99418,72141,91830,144341,72140,97847,134506,95088,134304,99422,99436,89000,197000,88959,88995,143312,189562,117926,89000,96327,91830,106538,143455,101163,97417,138123,49854,92807,99415,88989,95090,99424,49853,97694,192618,99548,94651,187940,196998,196545,101165,92313,95091,95112,195243,99454,99437,143450,86829,187940,130792,101168,88992,88973,99237,91830,141537,196736,143499,105829,189562,105828,88956,136487,196843,105527,97415,136941,95090,88960,99453,97847,96327,177602,106358,175574,88980,101167,196847,85958,95094,171375,102378,88970,49854,185744,138084,136645,105529,194380,196545,57781,136644
"47",95088,48685,101873,97411,85958,101059,97733,136643,85943,105699,145499,192598,101063,136487,34888,99421,88997,92888,143450,105604,48659,92888,101163,196545,88981,110023,95090,134302,97417,136644,134498,196737,143452,99365,159735,92436,49855,194548,137680,196737,85940,86829,143455,97440,136644,97428,99431,99422,179589,181058,134304,159739,88980,99365,88973,79970,137680,159740,88999,194382,88950,99454,101059,97693,99553,101157,88957,144319,134292,97693,95090,194382,196844,97851,95090,101957,117530,48685,107353,99553,194079,85940,149323,137680,99542,101064,95094,105604,143467,102284,63924,99431,99368,99417,190131,144344,93156,64085,95324,80838,101059,144122,144319,105293,88997,99552,38348,101877,97693,136645,88951,97440,88959,88964,151894,49855,105527,88953,144343,95092,159741,136487,107352,117530,92809,118056,88978,105238,88974,86828,110023,106360,99423,134302,97846,159739,88980,196736,171026,195243,196847,102378,63538,134506,88992,101873,195243,143462,99431,143449,105827,92313,192598,109490,104812,88962,101873,136644,85958,99368,189497,99363,189562,143455,105293,159740,80838,100138,144343,189565,85939,136648,105529,97693,92809,145501,80838,106504,97851,88961,99424,136481,134302,115162,79970,95088,80838,106668,171026,194382,99544,105293,88950,80838,92436,144344,99419,192618,138068,143450,101828,168395,99363,177025,118056,106356,99453,99415,79970,105293,189562,95091,49853,110023,95079,88961,196847,175574,116354,149323,88962,196848,88981,134498,101875,106538,102284,99426,88984,136891,34888,101171,93156,143452,197001,136487,87420,107353,138123,103539,143467,181058,101060,99457,195243,177025,106349,97411,136481,134292
"48",105829,101168,141537,95088,88957,101159,96327,88968,196844,105238,99374,88956,48685,89000,192598,106350,143463,182566,88951,99468,105295,89952,88965,97693,105830,93024,143452,175586,196842,143449,107352,95112,88966,88973,177025,105293,88969,88950,138084,197001,88954,99437,181057,99431,88992,196844,134498,130792,101875,143455,110023,185744,177602,104812,177602,85958,143195,130792,92313,101159,196844,105524,172168,101157,194383,105294,86841,106351,185744,143379,185533,134506,172169,89002,143379,99363,107352,99453,99416,136647,99452,101962,106668,99420,99552,88980,177025,99426,97439,88965,99457,92313,143312,63538,88950,185744,92313,95324,92888,181056,34402,145501,181058,88968,95090,106538,181058,97851,88957,97847,99412,96435,86828,196736,86828,95092,88999,106353,175580,99237,99368,89002,106353,99419,196712,99452,190131,102284,101166,192672,175580,138084,171026,181056,143467,196842,79970,97440,106350,85940,192598,34888,101171,106361,136648,185744,80838,88960,36274,101166,105295,88068,96327,97440,105699,168395,143450,144343,105239,88999,88068,86841,95094,197001,28850,182564,55757,99419,63945,88980,136890,88970,175574,143499,101157,189497,80838,99422,99751,97410,88049,97414,149323,99553,118056,101170,105294,106356,101161,196355,182564,135697,159737,99426,95091,99363,88994,101168,88969,182564,159740,196545,181057,196737,143471,95088,135697,99415,175586,136645,64085,93024,85939,117926,101062,97853,99413,99374,95089,143463,187582,38348,92313,101170,175586,136647,143452,143471,105830,88957,106697,88998,101168,96327,197001,99368,136487,196737,159740,196355,88965,159735,97846,137680,88993,149323,97693,105239,138068,194383
"49",177022,88960,57781,195243,95094,144319,101957,177025,34888,143467,97417,101873,99417,134304,95095,97846,99420,134292,149547,64085,99416,144319,99453,101165,89002,136645,105768,181058,99468,196737,144122,86841,137680,92024,192598,189497,194079,88984,63924,106360,88995,88966,186975,138068,88999,143312,185744,95088,91830,88066,144341,99552,49854,91830,196736,94651,99417,172168,88955,101165,106697,48695,105529,136644,106358,99548,101159,92888,175586,143455,72140,159736,141537,99456,136941,91830,99437,99416,57781,196846,186975,88965,96329,36274,181057,99548,93024,177022,105529,123839,102378,192617,102378,134292,97428,99468,196843,48659,63538,49855,137641,88956,96327,88966,80838,105294,105524,72140,136647,136645,88970,92888,95092,106356,143462,97440,182566,177022,85958,106361,135697,80060,145501,104812,99422,105297,97847,194382,57781,196842,88970,92888,97415,177022,88963,88999,92312,196999,172169,101157,99237,159737,98907,196843,92436,88968,159734,96328,105293,92480,88953,95094,144319,101875,99456,137641,79970,93156,88980,86841,106361,101955,106361,97693,57781,36274,115162,143312,138068,171375,106361,105293,143195,99452,99413,88981,57781,64085,101962,181057,88981,101064,159734,143463,143467,106352,99546,99452,105826,95091,97733,92024,97695,48659,196355,88980,88992,109490,117926,101161,196355,99374,109710,88994,175586,143379,49856,97846,88966,149323,95095,49855,97733,88950,88950,141537,189497,88956,34888,177602,34888,195243,63924,177602,181056,63538,196999,96327,196861,135697,143195,186975,92024,106350,136643,179589,194079,143450,101157,192672,92888,88977,99751,192618,97411,135697,106349,175580,96435,93024
"50",99421,138068,97411,57781,95089,185744,101064,196545,88961,197001,134506,159740,88950,99431,97414,159741,93693,109710,185744,143312,100138,48695,192618,106538,93156,93156,143467,143312,88966,172168,143379,97428,96435,88984,99437,85940,97428,151894,107353,105523,105827,105826,105297,86828,104812,101170,88951,88981,195613,130792,88955,88961,194382,192618,196999,102378,151894,88968,136481,99363,49853,95089,143462,88993,144368,88993,101159,141537,88999,99426,88956,105297,99437,110023,196736,88963,143379,106538,194548,136941,105241,99422,196847,88998,63538,97853,88997,196999,92436,99553,175586,101168,88953,57781,105298,101060,136648,123839,34402,86829,101171,194383,95079,49853,99418,99412,194383,94651,196736,88970,105295,63538,99548,105527,101059,97853,105297,105294,99552,136645,86829,88993,99413,93024,95079,85958,118056,88994,88995,105296,138068,105525,49853,106538,99363,182566,97411,192617,88968,88980,117926,95090,182564,38348,99419,99412,95079,136647,192617,195243,130792,101828,92312,143449,88953,130792,143195,102378,101063,88950,149547,88994,92024,93156,88954,143379,88066,105529,117530,103539,101962,63924,101165,99237,101162,106538,175586,97851,143312,48695,196846,88994,196355,145501,137641,135697,149323,99424,99426,101161,99418,194381,88998,92480,34888,99426,194382,138084,99457,196847,195243,137641,63924,105699,88968,89952,136646,168395,189563,136643,134498,88992,34888,194380,99553,105525,89952,194380,182564,88980,117926,101962,88977,143449,196737,134304,85939,106349,171375,187582,143455,172168,97847,88973,34402,117530,101059,110023,99414,101828,105524,99414,88049,92312,196998,99457,110023,101162,136647,106538
"51",95089,181057,99751,95112,192598,159740,101063,192618,101957,99420,196545,101160,99544,93156,20679,159739,88950,88955,137680,196355,101875,136644,143455,96328,93156,172168,149323,106349,97428,105239,143452,197000,101167,99425,34402,196545,88951,36274,88978,95112,106483,97411,185533,88970,104812,92481,196848,143469,99548,196848,101167,103539,171026,134292,105296,196355,99417,187940,134292,101167,88964,101170,88950,80060,99418,135441,105296,88968,88973,177602,159739,88954,159735,118056,91830,101828,99453,196847,196847,97428,105699,48659,136487,196843,143312,97851,95089,168395,99751,97695,190131,80060,34888,101167,101169,197001,186975,194383,102378,144368,107352,99424,196545,105297,99418,85958,93156,106358,89002,136487,88965,145499,97853,57944,109710,101963,182566,97414,143462,86828,94651,88973,159741,90309,196355,143463,34402,88997,185744,185533,115162,143452,101059,177022,143463,143195,79970,149323,97853,196842,181058,97847,99456,196736,92313,101962,196712,175586,99237,101875,96329,107353,88974,106360,145499,192618,95092,101061,101957,182564,187582,88955,92310,88962,106697,136891,99548,106358,88961,107352,134304,105768,194548,105830,38348,96435,99431,97853,48685,105828,137680,88966,85939,136941,101166,57944,89000,99431,92312,151894,38348,106349,69697,196355,149547,88953,88973,105604,88977,64085,105293,55756,189497,101063,97694,105826,99415,105827,182564,95112,105604,101873,151894,20679,136643,99454,97694,88973,149323,88959,109490,99412,105827,99453,99468,101063,177602,186975,194548,88997,96875,106359,99552,151894,106361,101875,144344,144341,105523,88066,91830,194548,97411,93024,102284,99426,99374,106358,175574,134302
"52",88953,192598,86829,101957,55757,88994,105294,48685,189562,105297,134302,192672,143469,72140,175580,99420,88957,134292,143450,101060,136643,101164,138068,137641,196737,185744,97411,123839,48695,103539,99436,144319,97439,92436,192598,101157,99437,101164,86828,88970,136890,88962,117530,48685,182566,99363,88995,28850,99552,88954,63924,197001,34402,196545,88994,145499,107352,101161,159739,134498,107352,95090,88964,136890,88993,105298,99423,175580,189562,101161,101064,136487,136487,88959,85939,89002,97851,99436,182564,168395,181057,117530,95089,99365,57944,88970,143462,143462,106360,190131,143463,88954,177025,105699,97693,88950,187582,64085,135441,143469,196999,34402,92310,94651,196843,95092,95112,97853,94651,105294,181057,196998,101162,72140,48659,187940,99413,105828,95091,101164,136646,101168,196848,88960,106483,87420,177602,101062,101162,96328,197001,196998,105294,101166,101875,196545,106353,95094,96435,97409,97694,105241,134498,106358,92481,105529,96875,105296,189563,196355,99412,144344,189562,49854,99416,194381,194382,189562,91830,143467,99417,85939,196842,99456,130792,92436,88962,177022,88995,136645,105827,136487,101962,138123,99365,194382,88969,143195,20679,106353,105294,101164,93693,87420,49856,99426,102378,194381,194079,143449,101159,136648,88989,88970,194383,144344,106504,101161,99365,99237,196843,88068,182564,90309,105523,136481,144122,182566,99412,88989,136487,92024,136891,92313,101165,88950,179589,145501,101877,85939,97428,185744,194381,106351,92436,89952,99437,106361,93156,99453,88953,105768,106350,192618,194548,196712,106483,97733,144368,85943,194383,88992,87420,95090,99457,109490,195243,159736,49856,101171
"53",194383,88049,185744,79970,144341,103539,143499,189565,107353,101169,97440,99553,99365,189565,101877,49855,92807,159736,86828,192618,105295,96329,145501,101957,189565,99456,99542,63538,97415,138123,196847,90309,88989,101061,63924,143455,101060,94651,196842,99751,49855,95095,187582,92888,138123,106356,159740,106359,195243,97440,105828,159738,89002,99544,101060,86841,88957,143195,100138,136643,101060,136481,101170,99452,97415,143471,101828,97428,88968,88951,99457,88970,106359,95324,92481,103539,106352,136648,135697,95088,135441,105767,101160,99416,88977,99546,105768,177025,88961,99417,97851,136941,105524,80838,97415,192617,97847,97428,159740,98907,179589,101875,136481,88954,101163,195613,159737,99548,88049,86829,99374,106357,106353,172168,88994,196736,123839,99468,93693,101169,85943,138084,101060,99423,135697,80060,85939,181058,175580,95094,105298,88961,99425,175580,186975,137680,97411,99419,159735,186975,95092,105828,95324,105826,101166,195613,105294,99437,88974,175580,95089,95092,195243,94651,196847,196842,101955,144344,99412,101167,88981,192672,159738,96435,88964,28850,101877,88995,143379,101877,101162,101877,177025,196355,101163,179589,106349,88968,97851,34402,99421,105768,99457,85958,175574,34402,105527,110023,106538,89952,88993,135441,175586,143469,105523,97695,115162,97846,88994,175574,48685,171375,64085,99552,143455,87420,99548,101873,185744,138068,99368,196736,144122,88968,110023,177602,88997,195613,137680,95092,101165,196844,88961,88950,138084,99468,175586,137680,48685,48685,92024,86841,97733,92310,96435,106504,105241,149547,34888,105699,189562,88965,175580,134498,143469,97694,92807,143312,88978,177602
"54",88993,88960,92312,106356,187940,101166,95088,105241,106358,109710,95079,88980,88995,196844,88980,97846,99422,144122,95112,192618,28850,91830,34402,88961,95112,172169,105830,105238,96328,175574,106361,99418,195613,97439,89952,85958,144122,136644,48659,95089,97694,105524,88999,96328,101161,97440,101963,177022,106697,101157,88977,130792,69697,98907,97428,196999,143499,196843,99416,88953,194381,99421,101164,99374,89952,48685,48695,48685,106504,95088,192617,196842,182566,99454,102284,171375,143195,105829,101160,149547,89002,143452,196355,88961,116354,177025,101157,106349,88066,105295,196736,105826,143462,99437,101170,196843,105524,144343,101059,99416,192672,101160,99431,196545,149547,136648,159734,105830,105294,48685,105827,99544,105293,95089,171375,88969,107352,49856,72140,106483,88969,143499,97847,105829,101873,88981,143469,181056,144368,106357,101169,88955,98907,194382,97853,97410,101059,88970,98907,99419,143455,94651,196712,95088,101168,88961,192672,99553,194380,48659,87420,86829,105529,136644,97417,136644,88981,143455,96329,89002,196737,48685,179589,92807,149323,106360,136481,91830,159740,117530,97414,101957,181057,99751,136941,196846,88960,95095,49856,105767,105828,97694,95089,106349,69697,143452,159741,105296,187582,159737,99453,63945,105827,107353,101157,101164,103539,88989,101164,101168,72141,99422,186975,88068,88961,99425,159738,134304,88977,101159,196846,95095,177022,101962,143469,106668,88961,106360,159736,116354,187940,48685,101160,99374,105527,99452,99542,194381,196355,143452,197001,99416,143379,95090,105293,105239,97410,88964,159739,96329,189563,143450,101169,92024,136645,99544,96328,48685,105294,196545
"55",88954,102284,143499,97411,88980,144344,95089,143312,196999,135697,194380,49854,97428,88961,196998,88978,97415,196844,192672,99431,105298,159739,106504,194079,99457,92310,123839,134498,196842,92888,88974,192672,105768,95088,106356,88955,101163,101828,85958,99374,92481,181057,99417,97439,106358,88963,63945,109490,95094,181056,99414,99414,105699,88951,102378,105826,85939,95079,92809,159741,97693,136891,182564,88960,134292,96328,80838,99418,105827,88980,144122,85939,88963,80838,136643,95092,172169,57944,143449,105241,72140,99422,159735,179589,194383,88998,63945,175574,88068,88978,85943,99419,88068,101955,99414,97846,105525,90309,159739,189497,106350,116354,106353,96328,190131,49856,105767,100138,106349,118056,185744,143462,143450,196842,130792,97428,149323,101059,72141,136481,97439,189563,88974,196843,143462,99414,96329,105829,48685,109710,110023,99419,88963,101160,105830,106360,105527,123839,97428,106538,69697,88993,196844,95079,92888,97411,95088,106697,88977,159734,168395,99419,101063,49855,99415,143452,137680,106538,106357,196847,196842,101162,91830,197001,88969,181056,105527,105294,85939,97417,106697,138068,159741,72141,99416,134498,86829,106353,99415,93024,88974,88950,101166,88995,159737,88984,181056,88951,106351,88989,171375,130792,101168,159737,95094,97411,105239,88959,88956,143449,105529,101962,80060,95095,109710,80838,144368,143455,143462,136648,101875,136487,48685,101877,99546,136647,48685,130792,197000,79970,105527,106483,101064,86829,143452,134304,96327,115162,105828,86841,105241,28850,63924,88961,97853,64085,137641,136648,99418,105294,105293,97695,34888,64085,141537,181058,143450,172168,141537,99546
"56",138123,49855,171375,181056,177022,101963,196737,130792,63924,99452,194383,97693,49856,88997,134302,96328,36274,136481,194548,106483,194548,92807,101159,101957,144341,105828,63945,99436,100138,99454,137680,196999,197000,106697,197000,177602,89000,97411,143463,101163,105828,136646,194381,101062,88964,101875,48695,194381,143455,85940,106350,106538,99548,87420,143379,101064,135697,159736,192598,48695,99414,101955,106359,105294,136647,143450,34888,99751,101963,143379,107353,99421,96327,89952,171026,101171,105239,88950,92024,34402,101064,99453,85943,99425,196545,101165,105827,136647,97411,106349,149547,99414,168395,100138,136890,49853,159735,99436,138123,192617,136481,196846,97847,99542,196712,101159,88968,88970,145501,196998,136643,172168,48695,105828,88977,196847,101828,101060,182564,97851,96328,192618,99416,149323,194383,136644,88049,88049,168395,86829,97411,97733,181056,143379,88953,97410,136644,171375,136646,101161,97428,105768,100138,80060,88999,93024,143455,105294,106356,194079,36274,192672,106357,80060,106360,101062,136941,196712,92888,89000,101064,106538,106352,196736,134498,106360,181058,88981,194380,88950,101064,88966,96435,88961,105298,99424,105296,92312,106349,49856,95079,49854,106504,175574,175586,186975,34402,85943,105298,96875,88068,85939,143312,48685,99751,187940,187582,103539,123839,117926,136644,106357,136487,195243,88955,88957,104812,97411,48695,107353,141537,34888,175586,88959,95089,88960,88998,116354,138084,88993,130792,190131,101157,57944,151894,57944,136647,99453,97694,48695,88964,97411,88957,88974,186975,118056,144341,117926,117926,99553,96875,99552,88068,106356,87420,97846,99414,99414,177025,135441
"57",136648,106697,88978,105699,89002,106360,95112,95079,101063,88980,97733,101962,138068,101062,88049,72140,143471,38348,101162,141537,88964,88959,159734,99431,97428,89000,88068,99454,88963,102378,88961,138068,194380,101064,106351,105827,137680,145499,143452,38348,99437,95112,95088,98907,106483,89002,99452,99553,99453,99453,93156,196844,101873,102284,96435,95112,196848,88951,144368,99365,88068,105525,107353,159740,92480,88995,95094,101165,106504,143195,101165,194381,196861,134304,101962,159735,196545,171375,92312,172168,143467,88950,20679,95324,101064,177022,69697,106349,105529,181057,149547,144341,95090,194382,105699,88984,196843,97847,194382,196846,105293,85940,159737,88980,88980,88959,101170,106357,138084,57781,99548,99412,109490,34402,196847,99368,101159,101875,95324,49855,196847,190131,196998,88981,92024,138068,103539,143449,96435,177025,145501,196999,196355,88970,88960,182564,196848,92313,117530,136643,99420,151894,194548,134304,92807,101160,102378,85940,86829,88978,106350,106360,99456,85939,93693,106697,105295,172168,92807,105238,97409,185533,189563,159741,143449,136645,117530,105298,99416,144319,172168,96875,159736,88992,63924,106349,177602,197000,189497,105829,101162,105241,136645,103539,88978,181058,151894,144341,97411,149323,159734,99454,92313,144319,102284,109490,105298,134304,49856,97847,137641,106352,88049,105827,99237,88961,110023,143452,85939,187940,196737,145499,187940,20679,134498,88969,192618,189565,106697,143379,101165,92313,136891,88953,99423,105523,101063,57944,99374,97411,144319,99453,159739,99457,99416,192617,101163,49855,189562,88974,104812,105527,151894,92809,48659,36274,92312,175580,159740,95079
"58",85940,93024,143450,99457,179589,106538,187582,97733,106356,143471,105239,88974,99425,144368,143195,177602,99425,106697,101166,101060,99419,135441,99468,20679,80060,99552,99457,105293,194383,88966,88969,88974,95089,143499,102378,57781,88965,105830,88970,86841,185744,181058,48695,197001,88974,95095,102284,88954,88968,92024,143499,106504,95090,196843,80060,134302,149323,189497,101877,106538,136646,101159,99452,99468,88968,189562,109710,175586,99468,101169,145499,196998,86829,159739,88999,99415,171026,88962,101955,189565,88957,149547,171375,106504,88992,96329,88989,20679,99548,88951,101157,159735,104812,177602,145501,143455,95094,38348,145499,145501,144341,106353,144344,88964,69697,115162,55756,141537,144344,105296,48659,88994,96875,101955,28850,88951,143452,92888,88956,88068,143312,101160,95092,118056,101163,196712,194548,134498,105826,136644,144122,95095,48685,97853,101162,136648,99456,106352,85958,63924,88994,105529,105529,143499,88960,88984,175580,134292,103539,197000,93024,99546,159735,88981,136648,106351,130792,99437,159734,196999,101167,90309,105524,196712,101162,88957,92481,63945,103539,92481,105293,106360,194380,134302,159740,93156,136647,72140,99423,185744,99412,187940,106361,143499,172168,88978,99237,143469,97411,189562,196861,143450,105525,99419,99414,105296,101877,168395,101166,189562,99425,99751,175586,93693,106357,143379,97440,130792,97851,105298,86829,49854,107353,49856,34402,63945,136891,143379,99413,99413,185744,88978,101955,99363,197000,143463,97414,95079,107353,101167,88950,103539,88981,185744,92481,197001,115162,28850,96329,99456,192672,171026,109490,106697,88966,196843,101170,86841,97411,159738
"59",106361,28850,85940,196545,91830,99423,177022,101061,101159,97440,106356,197000,194079,196861,134292,97415,143312,92481,134498,136648,144344,88973,151894,89952,144319,159740,95090,101873,88964,99431,95091,105293,101169,99453,196842,97410,143195,88989,34402,92313,97440,101061,88961,103539,86829,172169,105523,99414,101166,177602,185533,88968,101064,97417,172169,134498,106504,192672,99368,175574,88981,106538,88974,85958,88969,99452,101159,88977,99452,100138,99374,57944,136645,130792,143455,105293,106356,134506,85943,96435,196712,63945,88974,99425,136481,72141,34888,105524,101163,136481,101159,106349,20679,115162,99452,102284,57944,105604,136644,99421,101164,99552,185533,105827,159740,110023,85940,79970,159737,105298,99363,99421,105238,93024,97409,102284,99457,95094,192672,88965,105829,106360,159741,88965,105293,105293,88957,196737,105294,99417,49853,130792,136643,195613,106358,145499,88981,101159,97410,171026,93024,92809,88066,106353,88997,99454,99424,95094,97439,105238,99436,196355,88993,144122,177025,48695,101955,196545,99417,101062,86841,88970,101170,88993,144368,106353,97693,145501,55757,89952,144368,101063,99453,101875,106357,95090,136891,101164,88992,105238,88970,190131,136647,175574,99542,143467,182564,97847,186975,38348,189497,107352,49853,143499,137641,49853,172169,196736,159741,97410,48659,105298,105293,105830,88950,97853,49855,99414,88995,105827,88993,85940,144344,136481,96329,86841,192598,143450,196736,99421,135697,105296,85939,85958,55757,181057,88954,101157,99468,196846,196737,196844,88953,49855,151894,72140,195243,151894,88963,99425,159741,144343,144368,101164,105830,88981,88049,137680,181057,196999
"60",187940,80060,99553,196846,177025,101963,99420,130792,196844,92024,189563,105826,96329,92481,101873,196712,189497,99418,94651,88995,85939,92809,99423,95094,101170,134292,189497,105294,88966,196861,159741,196843,100138,106350,102378,106357,101169,95324,196355,99423,92310,97440,85958,49853,101957,105828,72141,159741,96875,143499,92809,95092,105295,159741,194548,85958,101060,99374,93024,117926,189565,194383,92481,99412,144368,72140,105524,189562,99422,88973,64085,159738,96328,36274,159740,105767,189563,181056,109710,105239,88960,99453,87420,101159,105827,95079,106359,106351,99437,97440,88964,88066,143471,143449,101171,106483,99414,189563,48695,181056,96329,136647,96328,143455,143452,172168,196736,106538,88049,101962,102284,96329,103539,159738,88981,110023,101157,99454,88066,80838,136648,97847,99553,99546,92312,97411,95112,97415,105767,72141,196846,175580,101167,137680,189565,95088,143312,88969,63945,106483,97440,99431,101064,189562,106483,97693,196846,88978,172169,99237,145501,101064,97693,88961,192672,49853,196846,97411,196998,105241,103539,117530,38348,99416,192672,105828,143469,192617,159734,189497,95112,101060,101060,196998,88959,88957,97428,143450,195613,95095,138068,97847,106504,115162,138123,192617,88955,181056,105529,34888,88966,88965,134292,105828,143195,92888,97695,88955,143499,105699,101062,88954,185744,88998,196846,94651,97694,105830,88953,88973,97847,143471,38348,109490,91830,99417,196998,175586,105527,105768,80838,171375,182566,194079,95079,106668,63945,134498,57781,159740,99552,196847,186975,109490,105604,106504,97415,88963,101873,88961,34402,38348,143450,88951,196999,106361,196861,99424,90309,89000
"61",144341,99431,196848,143455,88066,36274,185533,144341,189565,101163,99363,97428,99237,143462,99423,48685,185744,145501,101160,196998,48659,72140,175586,159739,99425,196545,20679,106483,101162,144343,90309,57944,63924,117530,143379,196712,194381,55756,101160,99426,99417,86828,101165,105830,99431,105241,99542,144344,105293,107352,88950,105293,105238,101061,49853,105828,97439,104812,105241,92809,69697,143449,105293,88962,101171,88950,88981,101169,99423,101963,101165,99421,144344,20679,99425,186975,97414,88953,136890,196355,187582,88961,88980,168395,89952,143499,95324,134506,101159,99456,177025,105828,49853,130792,95094,88970,95112,88980,102284,88962,182564,105241,88956,99542,96328,99548,189563,196848,88995,99546,99437,106697,96435,182564,196848,80060,88980,123839,95092,86828,181056,34888,97439,196847,151894,101166,34402,96435,91830,97439,194382,93024,88956,101163,106356,105239,105529,72140,88962,192598,106668,143471,90309,187940,106538,88049,106504,80060,96327,190131,95112,101166,99420,99374,143499,96327,143449,88950,86828,99237,88995,106359,99546,97417,137680,99548,99457,105238,194380,88049,143450,192672,171375,196847,99468,101962,144319,97440,88992,101957,175580,99412,144122,196736,99412,88978,105826,106352,101171,192672,88989,101875,105241,88978,172169,189562,97414,101162,189562,159736,88966,95094,143469,28850,101165,105768,88999,94651,186975,96327,99414,88969,97695,88950,136890,95079,97410,134506,97733,86829,88955,105524,145501,86829,196848,49853,92480,34888,88980,196712,101063,88978,88961,181057,144343,189563,79970,88995,135697,105827,101873,149547,101963,88969,175586,185533,99423,97733,101167,99437
